time_fs,population_site_1,population_site_2,population_site_3,population_site_4,population_site_5,population_site_6,population_site_7,coherences
7.7000000000e+01,3.0505498063e-01,6.5433619034e-01,2.1743850173e-02,5.1531963433e-03,1.0074837890e-02,2.3499605886e-03,1.2869840327e-03,2.1159186590e+00
7.7500000000e+01,2.9912417422e-01,6.6092084585e-01,2.1477277014e-02,5.0340803785e-03,9.9019395969e-03,2.2671932404e-03,1.2744897022e-03,2.0983706163e+00
7.8000000000e+01,2.9579957803e-01,6.6418823446e-01,2.1360079493e-02,5.0848714990e-03,1.0083093974e-02,2.2223195384e-03,1.2618230140e-03,2.0954512326e+00
7.8500000000e+01,3.0209225320e-01,6.5700073536e-01,2.1976090400e-02,5.1465096378e-03,1.0383077583e-02,2.1659546160e-03,1.2353792086e-03,2.1108236150e+00
7.9000000000e+01,3.0155451746e-01,6.5708216417e-01,2.2367515587e-02,5.2467205792e-03,1.0413409666e-02,2.0812199052e-03,1.2544526308e-03,2.1145987595e+00
7.9500000000e+01,2.9461648510e-01,6.6395325687e-01,2.2388400034e-02,5.2494478334e-03,1.0534331511e-02,2.0356016237e-03,1.2224770219e-03,2.1061179417e+00
8.0000000000e+01,2.9988830845e-01,6.5856912432e-01,2.2320342401e-02,5.3703515447e-03,1.0705859783e-02,1.9521359833e-03,1.1938775143e-03,2.1118038573e+00
8.0500000000e+01,2.9449403642e-01,6.6384259268e-01,2.2548273018e-02,5.3798771323e-03,1.0719319089e-02,1.8555151731e-03,1.1603864860e-03,2.1033091091e+00
8.1000000000e+01,3.0070672647e-01,6.5791457234e-01,2.2644054886e-02,5.2780380214e-03,1.0568212432e-02,1.7793105102e-03,1.1090853476e-03,2.1007786827e+00
8.1500000000e+01,3.0698884696e-01,6.5120120257e-01,2.3131422728e-02,5.2927981602e-03,1.0560834852e-02,1.7381624886e-03,1.0867322414e-03,2.1092295263e+00
8.2000000000e+01,3.0064085516e-01,6.5786916349e-01,2.3029543489e-02,5.2115170394e-03,1.0543327473e-02,1.6465552269e-03,1.0590381275e-03,2.0945934595e+00
8.2500000000e+01,3.0226168616e-01,6.5535428821e-01,2.3860688253e-02,5.2149668576e-03,1.0664566416e-02,1.5831790423e-03,1.0606250668e-03,2.1033488924e+00
8.3000000000e+01,3.0480731415e-01,6.5336006879e-01,2.3707272703e-02,5.1560176789e-03,1.0462422150e-02,1.4873291764e-03,1.0195753497e-03,2.0939411442e+00
8.3500000000e+01,3.0643207015e-01,6.5222216055e-01,2.3517543036e-02,5.1390458865e-03,1.0270330833e-02,1.4060575909e-03,1.0127919566e-03,2.0865981862e+00
8.4000000000e+01,3.1125747675e-01,6.4789003705e-01,2.3297865379e-02,5.0880714760e-03,1.0169604887e-02,1.3084317478e-03,9.8851270364e-04,2.0808855097e+00
8.4500000000e+01,3.0637625856e-01,6.5221308625e-01,2.3936516821e-02,5.1316201813e-03,1.0098348610e-02,1.2604086141e-03,9.8376096666e-04,2.0793831718e+00
8.5000000000e+01,2.9885706347e-01,6.5940098822e-01,2.4217449932e-02,5.1673527747e-03,1.0165329991e-02,1.2141805784e-03,9.7763503545e-04,2.0735443165e+00
8.5500000000e+01,3.0009218942e-01,6.5784081800e-01,2.4554976774e-02,5.1206303034e-03,1.0279704907e-02,1.1578477791e-03,9.5383281609e-04,2.0745506326e+00
8.6000000000e+01,3.0107004105e-01,6.5659933768e-01,2.4959671517e-02,5.0238241005e-03,1.0323712146e-02,1.0878789829e-03,9.3553452392e-04,2.0731741438e+00
8.6500000000e+01,3.0423602453e-01,6.5314332937e-01,2.5192328732e-02,5.0935561372e-03,1.0362555263e-02,1.0275815848e-03,9.4462438267e-04,2.0780110849e+00
8.7000000000e+01,3.0191061231e-01,6.5625678380e-01,2.4710451644e-02,4.9562142592e-03,1.0279738744e-02,9.5763397050e-04,9.2856526931e-04,2.0623731351e+00
8.7500000000e+01,2.9773672246e-01,6.6049619726e-01,2.4770862494e-02,4.8460248570e-03,1.0348336185e-02,8.9998518212e-04,9.0187155713e-04,2.0524298775e+00
8.8000000000e+01,3.0425242849e-01,6.5358451363e-01,2.5086028379e-02,4.8120966665e-03,1.0540849624e-02,8.4242057358e-04,8.8166263598e-04,2.0596217685e+00
8.8500000000e+01,3.0364003365e-01,6.5436537199e-01,2.5296487634e-02,4.7591070451e-03,1.0305072621e-02,7.7368882512e-04,8.6023823827e-04,2.0508138704e+00
8.9000000000e+01,3.0496887655e-01,6.5278557033e-01,2.5584163209e-02,4.7573976048e-03,1.0331133174e-02,7.2427054885e-04,8.4858857657e-04,2.0513127958e+00
8.9500000000e+01,3.0898587687e-01,6.4885975227e-01,2.5573292449e-02,4.5972804176e-03,1.0483810619e-02,6.7560623462e-04,8.2438114285e-04,2.0492074707e+00
9.0000000000e+01,3.1911008940e-01,6.3848634105e-01,2.5834459876e-02,4.5399932749e-03,1.0550593223e-02,6.4018240063e-04,8.3834077613e-04,2.0591206826e+00
9.0500000000e+01,3.1850004853e-01,6.3880889323e-01,2.6364437506e-02,4.5255937586e-03,1.0361352924e-02,5.9337326062e-04,8.4630079370e-04,2.0572465156e+00
9.1000000000e+01,3.2767352337e-01,6.2923883724e-01,2.6744245488e-02,4.5232537093e-03,1.0427311347e-02,5.5467396926e-04,8.3815487754e-04,2.0662880082e+00
9.1500000000e+01,3.3074927475e-01,6.2626740510e-01,2.6779991701e-02,4.4891492694e-03,1.0388363121e-02,4.9769468021e-04,8.2812137219e-04,2.0629731440e+00
9.2000000000e+01,3.2550300315e-01,6.3139833258e-01,2.6797049620e-02,4.5056278966e-03,1.0527324986e-02,4.5095709913e-04,8.1770467378e-04,2.0568694613e+00
9.2500000000e+01,3.2161196823e-01,6.3536376867e-01,2.6985818203e-02,4.4334333894e-03,1.0401456647e-02,4.0139862615e-04,8.0215623942e-04,2.0464490375e+00
9.3000000000e+01,3.2321230411e-01,6.3401205332e-01,2.7050781068e-02,4.3584097817e-03,1.0199083418e-02,3.5824055714e-04,8.0912774522e-04,2.0402064218e+00
9.3500000000e+01,3.3017429796e-01,6.2730037610e-01,2.7097940266e-02,4.2906198976e-03,9.9973618431e-03,3.2538546542e-04,8.1401846663e-04,2.0391106530e+00
9.4000000000e+01,3.2913717081e-01,6.2839194920e-01,2.7206057873e-02,4.2303542899e-03,9.9239555655e-03,2.8927900302e-04,8.2123326683e-04,2.0334657108e+00
9.4500000000e+01,3.3043366918e-01,6.2783615623e-01,2.6706123127e-02,4.0960071548e-03,9.8595003647e-03,2.5008897996e-04,8.1845496233e-04,2.0218007042e+00
9.5000000000e+01,3.3599220124e-01,6.2143067065e-01,2.7522037699e-02,4.1046854380e-03,9.8820344567e-03,2.2176236258e-04,8.4660815360e-04,2.0321926143e+00
9.5500000000e+01,3.4163281722e-01,6.1502923481e-01,2.8461218376e-02,4.0352710756e-03,9.7867952585e-03,1.9851644367e-04,8.5614681803e-04,2.0388778782e+00
9.6000000000e+01,3.5159588811e-01,6.0496420416e-01,2.8770530155e-02,3.9836555303e-03,9.6614474684e-03,1.7323495650e-04,8.5103961982e-04,2.0419258688e+00
9.6500000000e+01,3.5545153230e-01,6.0127800966e-01,2.8593005046e-02,3.9800696428e-03,9.6945263109e-03,1.5010250848e-04,8.5275452921e-04,2.0405440214e+00
9.7000000000e+01,3.5389692712e-01,6.0343694086e-01,2.8409110858e-02,3.8899348901e-03,9.3835997048e-03,1.3225992531e-04,8.5122664346e-04,2.0281880535e+00
9.7500000000e+01,3.4827685565e-01,6.0936454576e-01,2.8559129356e-02,3.7326586773e-03,9.1082543826e-03,1.1552976962e-04,8.4302640252e-04,2.0139683344e+00
9.8000000000e+01,3.5044098047e-01,6.0768408765e-01,2.8274205495e-02,3.7307066672e-03,8.9248261827e-03,1.0113601419e-04,8.4405751959e-04,2.0079039362e+00
9.8500000000e+01,3.5899290994e-01,5.9925432915e-01,2.8473271031e-02,3.6862914232e-03,8.6569917103e-03,8.8519273360e-05,8.4768747720e-04,2.0077858874e+00
9.9000000000e+01,3.5910894435e-01,6.0058496218e-01,2.7544468265e-02,3.4832708114e-03,8.3965841979e-03,7.4860938677e-05,8.0690925892e-04,1.9856622989e+00
9.9500000000e+01,3.6070455168e-01,5.9910080957e-01,2.7598297214e-02,3.3445915940e-03,8.3764008481e-03,6.5890300772e-05,8.0945878675e-04,1.9813327073e+00
1.0000000000e+02,3.6247742354e-01,5.9692847516e-01,2.7938096747e-02,3.2640438823e-03,8.5150229483e-03,6.0116693564e-05,8.1682103304e-04,1.9844692413e+00

# METADATA: {"config_sha256": "85ed4115d72b", "provenance": "Hardened_JPCL_Resubmission_v1.3", "git_commit_sha": "a984f103d5a1"}
